Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,TRISS Measure ID,Survey Question,Answer Description,Patient Survey Star Rating,Patient Survey Star Rating Footnote,Answer Percent,Answer Percent Footnote,Number of Completed Surveys,Number of Completed Surveys Footnote,Survey Response Rate,Survey Response Rate Footnote,Measure Start Date,Measure End Date
33025F,"KELLER ARMY COMMUNITY HOSPITAL, WEST POINT",900 WASHINGTON ROAD,WEST POINT,NY,10996,ORANGE,(845) 938-4034,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",Not Applicable,,80,,201,,27%,,7/1/2016,6/30/2017
33025F,"KELLER ARMY COMMUNITY HOSPITAL, WEST POINT",900 WASHINGTON ROAD,WEST POINT,NY,10996,ORANGE,(845) 938-4034,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,5,,Not Applicable,,201,,27%,,7/1/2016,6/30/2017
33025F,"KELLER ARMY COMMUNITY HOSPITAL, WEST POINT",900 WASHINGTON ROAD,WEST POINT,NY,10996,ORANGE,(845) 938-4034,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",Not Applicable,,75,,201,,27%,,7/1/2016,6/30/2017
33025F,"KELLER ARMY COMMUNITY HOSPITAL, WEST POINT",900 WASHINGTON ROAD,WEST POINT,NY,10996,ORANGE,(845) 938-4034,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4,,Not Applicable,,201,,27%,,7/1/2016,6/30/2017
33025F,"KELLER ARMY COMMUNITY HOSPITAL, WEST POINT",900 WASHINGTON ROAD,WEST POINT,NY,10996,ORANGE,(845) 938-4034,H_STAR_RATING,Summary star rating,Summary star rating,5,,Not Applicable,,201,,27%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""Always"" clean",Not Applicable,,80,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""Always"" communicated well",Not Applicable,,86,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""Always"" communicated well",Not Applicable,,86,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""Always"" received help as soon as they wanted",Not Applicable,,77,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_3_STAR_RATING,Staff responsiveness - star rating,Staff responsiveness - star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""Always"" well controlled",Not Applicable,,Not Available,5 - Results are not available for this reporting period.,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_4_STAR_RATING,Pain management - star rating,Pain management - star rating,Not Available,5 - Results are not available for this reporting period.,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""Always"" explained",Not Applicable,,74,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",Not Applicable,,92,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_7_SA,"Patients who ""Strongly Agree"" they understood their care when they left the hospital","Patients who ""Strongly Agree"" they understood their care when they left the hospital",Not Applicable,,62,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_COMP_7_STAR_RATING,Care transition - star rating,Care transition - star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",Not Applicable,,72,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",Not Applicable,,64,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",Not Applicable,,73,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34014F,"WOMACK ARMY MEDICAL CENTER, FT. BRAGG",BUILDING 4-2817 REILLY ROAD,FORT BRAGG,NC,28310,CUMBERLAND,(910) 907-9262,H_STAR_RATING,Summary star rating,Summary star rating,4,,Not Applicable,,2178,,38%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""Always"" clean",Not Applicable,,68,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""Always"" communicated well",Not Applicable,,81,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""Always"" communicated well",Not Applicable,,82,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""Always"" received help as soon as they wanted",Not Applicable,,74,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_3_STAR_RATING,Staff responsiveness - star rating,Staff responsiveness - star rating,4,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""Always"" well controlled",Not Applicable,,Not Available,5 - Results are not available for this reporting period.,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_4_STAR_RATING,Pain management - star rating,Pain management - star rating,Not Available,5 - Results are not available for this reporting period.,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""Always"" explained",Not Applicable,,71,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,4,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",Not Applicable,,90,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_7_SA,"Patients who ""Strongly Agree"" they understood their care when they left the hospital","Patients who ""Strongly Agree"" they understood their care when they left the hospital",Not Applicable,,58,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_COMP_7_STAR_RATING,Care transition - star rating,Care transition - star rating,4,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",Not Applicable,,65,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",Not Applicable,,55,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",Not Applicable,,68,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,2,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
34011F,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BOULEVARD,CAMP LEJEUNE,NC,28547,ONSLOW,(910) 450-4292,H_STAR_RATING,Summary star rating,Summary star rating,3,,Not Applicable,,1052,,29%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""Always"" clean",Not Applicable,,80,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""Always"" communicated well",Not Applicable,,90,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,5,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""Always"" communicated well",Not Applicable,,91,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,5,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""Always"" received help as soon as they wanted",Not Applicable,,82,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_3_STAR_RATING,Staff responsiveness - star rating,Staff responsiveness - star rating,5,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""Always"" well controlled",Not Applicable,,Not Available,5 - Results are not available for this reporting period.,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_4_STAR_RATING,Pain management - star rating,Pain management - star rating,Not Available,5 - Results are not available for this reporting period.,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""Always"" explained",Not Applicable,,80,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,5,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",Not Applicable,,94,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_7_SA,"Patients who ""Strongly Agree"" they understood their care when they left the hospital","Patients who ""Strongly Agree"" they understood their care when they left the hospital",Not Applicable,,67,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_COMP_7_STAR_RATING,Care transition - star rating,Care transition - star rating,5,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",Not Applicable,,81,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",Not Applicable,,73,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",Not Applicable,,81,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
36006F,"88TH MEDICAL GROUP, WRIGHT-PATTERSON",4881 SUGAR MAPLE DRIVE,WRIGHT-PATTERSON AFB,OH,45433,GREENE,(937) 257-9926,H_STAR_RATING,Summary star rating,Summary star rating,5,,Not Applicable,,1261,,52%,,7/1/2016,6/30/2017
